TARGET_B,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome,GiftCntAll_M,GiftCntCardAll_M,GiftAvgCard36_M,PromCntCard12_M,DemAge_M,DemMedHomeValue_M,DemPctVeterans_M,DemMedIncome_M,StatusCat96NK_A,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_m,DemHomeOwner_H,DemGender_F,DemGender_U,_ROLE_
1,10,1.0986122887,1.3862943611,1,1.0986122887,20,20,15.5,20,25,3.7612001157,11,33,3.6109179126,6,17,2.8332133441,A,0,28,25,F,H,5.2729995586,300,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,36,1.0986122887,0.6931471806,1,0.6931471806,36,36,36,36,26,3.4965075615,11,28,3.258096538,5,13,2.3978952728,A,0,6,73,F,H,5.1873858058,500,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,25,1.0986122887,1.6094379124,0,0.6931471806,25,23.5,19.4,13.97297875,18,4.1431347264,13,34,3.9512437186,6,6,2.9957322736,A,0,22,53,F,H,5.7683209958,900,24,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.6094379124,1,1.0986122887,15,13,9.4,11,18,4.189654742,14,31,3.8066624898,5,11,2.7725887222,A,0,5,59.427012844,F,U,5.579729826,100,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,1.0986122887,0.6931471806,2,1.0986122887,20,21.5,21.5,21.5,22,3.36729583,12,26,3.1780538303,6,13,2.3978952728,A,0,34,71,F,H,6.3421214187,700,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.6390573296,3,2.4849066498,12,7.33,5.29,7.33,17,4.3438054219,12,31,4.0604430105,5,15,3.1354942159,A,1,13,51,F,H,6.3664704477,500,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.7917594692,1.6094379124,1,0.6931471806,10,8.4,8.4,7,18,3.295836866,13,26,3.2188758249,6,12,2.302585093,A,1,1,59.427012844,F,U,5.8493247799,500,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,0.6931471806,1.3862943611,0,1.0986122887,20,20,15.5,13.97297875,26,3.7612001157,11,32,3.6109179126,5,5,2.7080502011,A,0,6,36,F,U,5.2149357576,600,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,10,1.9459101491,3.4965075615,4,2.9957322736,10,7.83,5.48,8.25,21,4.7004803658,13,33,4.276666119,6,17,3.4965075615,A,1,9,84,F,H,5.429345629,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.0986122887,1.0986122887,0,0.6931471806,20,13.5,10.67,13.97297875,18,3.6888794541,12,31,3.4657359028,6,6,2.5649493575,A,0,19,61,F,H,5.1984970313,400,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.0986122887,1.3862943611,0,1.0986122887,20,17.5,15,13.97297875,25,3.9702919136,12,32,3.6888794541,6,6,2.8332133441,A,0,7,48,F,U,5.1761497326,300,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,28,1.0986122887,0.6931471806,1,0.6931471806,28,25.5,25.5,23,18,3.36729583,14,28,3.2188758249,6,13,2.3978952728,A,0,7,59.427012844,F,U,5.5214609179,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,46,1.0986122887,1.3862943611,0,1.0986122887,36,28.5,22.75,13.97297875,20,4.3307333403,13,32,3.9318256327,6,6,2.9444389792,A,0,7,67,F,U,5.3798973535,200,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,1.7917594692,1,1.0986122887,10,17.33,16.17,10,17,3.7135720667,13,34,3.6109179126,6,16,2.7080502011,A,0,19,59.427012844,F,U,5.0304379214,0,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,95,1.3862943611,1.7917594692,2,1.0986122887,50,50,40,50,6,3.36729583,30,44,3.8712010109,6,13,2.3978952728,A,0,31,59.427012844,F,H,4.9344739331,800,22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,3,1.9459101491,2.8332133441,5,2.0794415417,10,9.17,6.35,8,16,4.5325994932,10,25,3.6375861597,4,12,2.4849066498,A,1,19,77,F,U,5.0562458053,700,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,11,1.6094379124,1.6094379124,3,1.3862943611,15,10.5,9.8,11.33,23,3.6635616461,12,32,3.5263605246,6,16,2.7080502011,A,0,24,41,F,H,5.3936275464,800,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.3862943611,1.7917594692,2,1.3862943611,20,18.33,14.33,20,25,4.1743872699,11,29,3.8286413965,6,15,2.8903717579,A,0,20,59.427012844,F,H,5.3752784077,600,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.3862943611,0,0,10,7.5,7.5,13.97297875,18,3.4339872045,12,27,3.1780538303,6,6,2.3978952728,A,0,17,74,F,H,4.8828019226,600,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,30,1.0986122887,1.0986122887,0,0,17,16,14,13.97297875,18,3.9512437186,11,26,3.5553480615,5,5,2.6390573296,A,0,17,65,F,U,5.257495372,100,26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,35,1.0986122887,0.6931471806,2,1.0986122887,35,32.5,32.5,32.5,17,3.4339872045,14,29,3.295836866,6,13,2.3978952728,A,0,2,49,F,H,5.7990926545,400,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,20,20,20,20,18,3.36729583,10,24,3.0910424534,4,10,2.1972245773,A,0,23,83,F,H,5.6167710977,700,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.6094379124,2,1.3862943611,15,12,7.8,12,20,4.1743872699,10,26,3.7135720667,4,11,2.7080502011,A,0,20,63,F,H,5.3565862747,500,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,2,0.6931471806,1.0986122887,1,1.0986122887,20,20,11.67,20,20,4.0253516907,12,27,3.6375861597,6,12,2.6390573296,A,0,20,55,F,H,5.0106352941,200,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,22,0.6931471806,0.6931471806,0,0.6931471806,16,16,13,13.97297875,26,3.7376696183,10,28,3.36729583,4,4,2.3978952728,A,0,7,59.427012844,F,U,6.0306852603,700,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.6094379124,3.2188758249,3,2.5649493575,25,21.5,20.96,22,23,4.8520302639,22,43,4.7273878187,6,17,3.5263605246,A,0,8,59.427012844,F,U,4.9199809258,200,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,1.3862943611,2.6390573296,2,2.1972245773,20,16,13.57,17,22,4.521788577,17,38,4.4188406078,7,18,3.3322045102,A,1,5,75,F,H,5.1119877884,400,47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,3.1780538303,0,2.5649493575,41,41,19.63,13.97297875,18,4.8598124044,13,29,4.4067192473,6,6,3.36729583,A,1,6,59.427012844,F,U,4.8751973232,0,38,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.8903717579,2,2.3978952728,10,15,20.94,15,25,4.521788577,10,30,4.0604430105,5,15,3.1780538303,A,1,8,66,F,H,4.8520302639,400,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,15,10,10,5,19,3.4339872045,10,23,3.0445224377,4,9,2.0794415417,A,0,12,55,F,H,5.9080829382,300,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,12,1.6094379124,2.7080502011,3,2.0794415417,10,11.5,8.53,10.33,19,4.8121843554,13,35,4.1431347264,6,17,3.295836866,A,0,2,60,F,H,5.6094717952,800,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.0986122887,0,0,20,20,16.67,13.97297875,18,3.3322045102,13,27,3.2188758249,6,6,2.3978952728,A,0,13,40,F,U,5.4764635519,500,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.6094379124,2.0794415417,1,1.3862943611,7,7.5,5.75,9,16,4.3307333403,11,26,3.8286413965,4,9,2.8332133441,A,0,10,49,F,H,4.8040210447,700,31.777502691,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.302585093,1,2.0794415417,16,15,9.8,14,17,4.6347289882,13,33,4.1743872699,6,15,3.295836866,A,1,19,76,F,H,5.170483995,500,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.9459101491,0,1.3862943611,16,16,12.57,13.97297875,19,4.6443908991,14,29,3.9512437186,6,6,3.1354942159,A,0,18,77,F,U,5.4116460519,900,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.9459101491,2.9444389792,2,2.1972245773,7,7.33,6.26,8,15,4.5325994932,12,33,4.189654742,6,17,3.258096538,A,1,12,59.427012844,F,H,5.5174528965,400,38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.6094379124,2.5649493575,2,1.9459101491,10,9,6.92,10,22,4.5325994932,12,27,4.0073331852,6,13,3.0445224377,A,1,2,75,F,H,5.4553211154,600,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.0986122887,1.3862943611,1,0.6931471806,15,15,12.5,15,20,3.7612001157,12,32,3.5835189385,6,15,2.7080502011,A,0,40,53,F,H,5.5012582105,700,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.6094379124,2.0794415417,3,1.6094379124,15,13,9.5,12.33,19,4.0430512678,13,31,3.8066624898,6,15,2.8903717579,A,1,8,61,F,U,5.062595033,600,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,0,0,16,10.5,10.5,13.97297875,18,3.4657359028,10,25,3.1354942159,4,4,2.1972245773,A,0,19,34,F,H,4.9344739331,900,29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,23,0.6931471806,0.6931471806,0,0,22,22,21,13.97297875,16,3.6888794541,12,29,3.4339872045,6,6,2.5649493575,A,0,21,57,F,H,4.9904325868,800,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.0986122887,1.9459101491,2,1.9459101491,15,15,11.57,15,23,4.1743872699,13,35,3.9889840466,6,17,3.0445224377,A,1,34,54,F,H,5.365976015,500,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,5,1.9459101491,2.3978952728,5,2.0794415417,5,5,5,5,15,4.1743872699,12,32,3.8918202981,6,16,2.9957322736,A,1,5,59.427012844,F,U,5.0238805208,200,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,4,1.9459101491,2.4849066498,4,1.9459101491,3,4,4,4,16,4.1588830834,9,22,3.5263605246,4,10,2.6390573296,A,1,20,71,F,H,5.1119877884,300,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,0,0,20,12.5,12.5,13.97297875,25,3.4011973817,9,22,3.0445224377,4,4,2.0794415417,A,0,10,54,F,H,4.6347289882,400,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,5,1.3862943611,1.0986122887,2,1.0986122887,25,21.67,21.67,22.5,16,3.4657359028,17,33,3.4965075615,6,13,2.3978952728,A,0,21,59.427012844,F,U,4.7706846245,500,32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,6,1.6094379124,1.6094379124,4,1.6094379124,7,5.25,5.4,5.25,16,3.3322045102,14,26,3.2188758249,6,12,2.302585093,A,1,22,38,F,H,5.8493247799,700,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.7917594692,2.1972245773,2,1.6094379124,15,9.6,11.44,13,16,4.0430512678,16,31,3.7612001157,6,13,2.7080502011,A,1,17,59.427012844,F,U,5.6167710977,0,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,5,1.9459101491,1.9459101491,4,1.6094379124,5,3.83,3.71,3.75,17,3.7135720667,12,31,3.4339872045,6,15,2.6390573296,A,0,31,65,F,U,4.8121843554,200,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.0986122887,2,1.3862943611,15,9,12.67,9,21,3.36729583,12,25,3.1780538303,6,13,2.3978952728,A,0,15,35,F,H,5.669880923,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.302585093,2,1.9459101491,13,19.67,12.2,24,20,4.0253516907,12,33,3.9120230054,5,15,2.9957322736,A,0,24,59.427012844,F,H,5.6970934865,100,50,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,0.6931471806,2.5649493575,0,1.7917594692,15,15,9.92,13.97297875,18,4.4426512565,13,30,4.1588830834,4,4,3.1354942159,A,1,13,65,F,H,6.3491389914,500,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.7917594692,1,1.0986122887,20,18.5,16,20,18,3.9702919136,15,34,3.8066624898,6,14,2.8332133441,A,0,0,72,F,U,5.9427993751,300,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,0.6931471806,2.6390573296,1,2.1972245773,20,20,13.21,20,19,4.836281907,11,23,4.0604430105,4,9,2.9957322736,A,1,18,59.427012844,F,H,5.1474944768,500,34,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.3978952728,0,1.9459101491,15,14.5,9,13.97297875,26,4.7273878187,11,32,4.1588830834,5,5,3.295836866,A,1,16,58,F,H,5.1590552992,400,37,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,19,1.6094379124,3.0445224377,3,2.3978952728,19,19.25,13.43,19,20,4.8040210447,13,34,4.3820266347,6,17,3.5263605246,A,1,36,67,F,U,5.0751738152,600,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.0794415417,1,1.6094379124,15,13,8.75,11,25,4.3438054219,12,33,3.9120230054,6,16,3.0445224377,A,1,38,59.427012844,F,U,5.1179938124,900,34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,14,1.3862943611,2.3978952728,0,1.7917594692,10,14,10.36,13.97297875,15,4.3307333403,13,34,4.0430512678,6,6,3.1354942159,A,1,6,51,F,H,5.2882670307,500,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,0.6931471806,2.0794415417,1,1.6094379124,12,12,11.63,12,16,3.9318256327,14,35,3.7841896339,6,16,2.9444389792,A,1,20,47,F,U,5.2149357576,100,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.3978952728,2,2.3978952728,16,11.5,6.45,11.5,24,4.8520302639,12,30,4.1743872699,6,14,3.3322045102,A,1,35,59.427012844,F,U,5.3981627015,0,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,11,1.6094379124,1.6094379124,3,1.6094379124,5,6.5,5.8,6.67,15,3.7135720667,13,30,3.4339872045,6,15,2.6390573296,A,1,20,43,F,H,5.0937502008,300,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.7917594692,1,1.3862943611,11,10.33,7.67,11,17,4.2341065046,12,30,3.7841896339,6,13,2.7725887222,A,0,18,41,F,H,5.0172798368,700,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.0986122887,2,1.0986122887,16,12.5,13.67,12.5,19,3.36729583,12,26,3.258096538,6,13,2.3978952728,A,0,23,59.427012844,F,H,5.4205349993,900,38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,20,1.6094379124,2.302585093,3,1.9459101491,15,12.5,10,11.67,22,4.5325994932,12,33,4.127134385,6,17,3.2188758249,A,1,27,36,F,U,5.1761497326,500,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,19,17,17,15,18,3.36729583,10,23,3.0445224377,4,10,2.1972245773,A,0,24,45,F,H,5.4680601411,500,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,13,1.6094379124,2.0794415417,3,1.7917594692,10,14.25,12.38,15.67,19,4.0253516907,8,29,3.7612001157,4,15,2.8903717579,A,0,36,59,F,H,5.2882670307,800,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.7917594692,2,1.6094379124,15,15,11.33,15,18,4.1743872699,12,32,3.8286413965,6,16,2.9444389792,A,0,9,39,F,H,5.0562458053,600,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,5,1.3862943611,2.6390573296,2,2.3978952728,18,14,13.14,12,26,4.7184988713,12,34,4.0943445622,5,16,3.2188758249,A,1,2,59.427012844,F,H,5.6937321388,700,32,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,17,1.0986122887,2.7080502011,2,2.5649493575,15,16,13.07,16,9,4.6347289882,21,41,4.3820266347,7,17,3.4011973817,A,1,2,87,F,H,5.9480349892,600,47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,27,1.3862943611,1.6094379124,2,1.3862943611,30,25,18.2,22.5,18,3.9512437186,13,33,3.7135720667,6,15,2.8332133441,A,0,10,70,F,U,4.4773368145,500,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,10,1.3862943611,2.302585093,2,1.6094379124,15,12.67,12.8,11.5,18,4.7273878187,13,33,4.1588830834,6,15,3.2188758249,A,0,7,71,F,H,5.2203558251,500,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,75,0.6931471806,1.6094379124,1,1.6094379124,50,50,40,50,21,4.3040650932,16,36,4.276666119,6,16,3.1354942159,A,0,3,59,F,H,5.6733232672,500,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,0.6931471806,0,0.6931471806,50,50,27,13.97297875,16,3.9702919136,12,16,3.1780538303,6,6,2.1972245773,A,0,3,75,F,H,5.3181199938,400,32,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.6094379124,1,1.0986122887,15,13.67,11,15,18,4.0253516907,12,33,3.7841896339,6,16,2.8903717579,A,0,5,81,F,H,5.2983173665,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.6094379124,1,1.3862943611,15,15,10.4,15,24,4.0430512678,12,32,3.7612001157,6,15,2.8903717579,A,0,20,59.427012844,F,U,5.1647859739,900,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.7917594692,2,1.3862943611,30,27.5,24.17,27.5,18,4.3820266347,13,35,3.9702919136,6,17,3.0910424534,A,0,14,51,F,H,5.2203558251,100,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.3862943611,1,1.0986122887,10,9,8,10,16,3.7135720667,13,32,3.4657359028,6,14,2.5649493575,A,0,12,51,F,U,5.5872486584,400,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,1.3862943611,1.3862943611,2,1.3862943611,20,11.67,9.5,15,17,3.6888794541,12,32,3.4965075615,6,15,2.6390573296,A,0,14,67,F,H,5.4930614433,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.0986122887,0,0.6931471806,15,15,11.67,13.97297875,19,3.8066624898,9,25,3.4011973817,4,4,2.3978952728,A,0,29,87,F,H,5.342334252,200,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.7917594692,0,0.6931471806,15,15,9.17,13.97297875,25,4.3307333403,9,28,3.8712010109,4,4,2.9444389792,A,0,24,68,F,H,5.5053315359,500,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.0986122887,2,1.3862943611,21,18,19.67,18,21,3.8501476017,7,26,3.4657359028,4,13,2.5649493575,A,0,27,59.427012844,F,H,5.0498560072,300,22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,20,1.3862943611,2.1972245773,1,1.3862943611,16,14.67,9.89,16,17,4.1743872699,13,34,3.9512437186,6,16,2.9957322736,A,0,11,45,F,H,5.8200829304,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,0.6931471806,2.302585093,0,1.7917594692,20,20,19,13.97297875,18,4.3820266347,13,32,4.1743872699,6,6,3.2188758249,A,1,11,59,F,H,5.2149357576,300,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.7917594692,1.7917594692,3,1.3862943611,10,15,14.17,15.33,18,3.36729583,13,27,3.2188758249,6,13,2.3978952728,A,0,30,44,F,H,4.7164807071,445.43469218,31.777502691,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,Train
1,5,1.3862943611,1.7917594692,2,1.3862943611,12,12.33,9,11,16,4.2195077052,14,32,3.8286413965,6,13,2.7725887222,A,0,19,41,F,H,4.9972122738,800,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.3862943611,2.4849066498,2,2.0794415417,10,8.33,8.42,10,20,4.8283137373,13,31,4.248495242,5,13,3.36729583,A,1,0,59.427012844,F,U,4.5643481915,700,31.777502691,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,Train
0,,1.6094379124,1.3862943611,2,1.0986122887,15,12.25,12.25,13.5,19,3.4657359028,12,27,3.258096538,6,13,2.3978952728,A,1,40,62,F,H,4.5849674787,600,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.7080502011,1,2.0794415417,10,10.33,9.73,10,18,4.5325994932,12,32,4.1743872699,5,14,3.2188758249,A,1,52,59,F,U,4.2046926194,700,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,1.3862943611,3,1.6094379124,16,12,9.75,12,24,3.6888794541,11,30,3.4657359028,6,15,2.6390573296,A,1,38,59.427012844,F,H,4.4308167988,700,11,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,7,1.7917594692,1.7917594692,1,0.6931471806,7,7,6.67,9,15,3.4011973817,8,21,2.9444389792,4,9,1.9459101491,A,1,49,61,F,H,4.4188406078,800,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.6094379124,0,1.3862943611,15,15,15.2,13.97297875,27,4.7361984484,10,27,3.9702919136,4,4,3.1354942159,A,0,37,59.427012844,F,H,4.5951198501,100,37,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.6094379124,4,1.6094379124,10,9,8.2,9,15,3.36729583,13,26,3.258096538,6,12,2.302585093,A,1,30,81,F,U,4.4998096703,900,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,1.0986122887,1.3862943611,1,1.3862943611,19,18,16.5,19,16,4.1743872699,13,30,3.8286413965,6,13,2.8332133441,A,0,42,54,F,H,4.0775374439,600,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.6094379124,1.3862943611,3,1.3862943611,15,11.25,11.25,11.67,24,3.4965075615,10,25,3.2188758249,6,14,2.4849066498,A,0,40,69,F,U,4.6249728133,600,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,0.6931471806,2.0794415417,0,1.7917594692,16,16,12.5,13.97297875,24,4.5538768916,9,28,4.0943445622,4,4,3.295836866,A,1,34,77,F,H,5.4722706737,800,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.302585093,2,2.1972245773,15,14,12,14,21,4.6539603502,12,32,4.1743872699,6,16,3.295836866,A,1,33,79,F,U,4.3040650932,400,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,0,0,15,12.5,12.5,13.97297875,18,3.4339872045,10,24,3.0910424534,4,4,2.1972245773,A,0,43,47,F,H,4.0430512678,700,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,20,1.3862943611,3.4011973817,1,2.8332133441,17,16,7.94,15,17,4.8675344505,13,34,4.3944491547,6,17,3.4965075615,A,1,36,44,F,U,4.1743872699,300,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.0794415417,1,1.0986122887,25,34.5,23,42,21,4.276666119,26,48,4.4188406078,6,17,3.1354942159,A,0,53,77,F,H,4.2904594411,300,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,0,0,15,12.5,12.5,13.97297875,19,3.4657359028,10,23,3.0910424534,4,4,2.0794415417,A,0,53,63,F,H,4.1431347264,200,35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,2.0794415417,2.4849066498,5,1.7917594692,10,9,9,10.2,4,3.5553480615,33,50,3.9512437186,6,14,2.4849066498,A,1,45,59.427012844,F,U,4.4308167988,0,45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,5,1.7917594692,1.7917594692,4,1.6094379124,5,5.2,4.83,5.75,15,3.36729583,13,27,3.295836866,6,12,2.302585093,A,1,40,76,F,H,4.6913478822,900,39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.9459101491,2.5649493575,6,2.1972245773,10,10.67,8.69,10.67,6,3.4657359028,28,43,4.0253516907,11,18,3.0445224377,A,1,40,57,F,H,4.7535901911,200,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,5,1.0986122887,0.6931471806,1,0.6931471806,16,13,13,16,21,3.3322045102,10,23,3.0910424534,4,10,2.1972245773,A,0,19,59.427012844,F,U,4.9628446303,100,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,1.3862943611,1.0986122887,2,1.0986122887,16,13.33,13.33,13,19,3.4965075615,13,31,3.3322045102,5,13,2.3978952728,A,0,8,59.427012844,F,U,4.9904325868,300,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.0986122887,1,0.6931471806,15,17.5,15,20,19,3.4965075615,12,31,3.4339872045,6,15,2.6390573296,A,0,46,59.427012844,F,H,4.9416424226,200,42,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
